text,parent_group,label,word_count
"A non commutative sewing lemma.   In a preceding paper [E.J.ofProb.34,860-892,(2006)], we proved a sewing lemma which was a key result for the study of Holder continuous functions. In this paper we give a non-commutative version of this lemma with some applications.",mathematics,5,41
Dye's theorem in the almost continuous category.   We prove an almost continuous version of Dye's theorem: any two non-atomic probability measure preserving homeomorphisms of Polish spaces are almost continuously orbit equivalent. More precisely they are orbit equivalent by a map which is defined and continuous on a Polish subset of full measure with an inverse satisfying the same conditions. This result includes all of the recent results on almost continuous orbit equivalence. We also deal with the case of infinite invariant measures.,mathematics,5,82
"Hyperbolic knots with three toroidal Dehn surgeries.   It is conjectured that a hyperbolic knot admits at most three Dehn surgeries which yield closed three manifolds containing incompressible tori. We show that there exist infinitely many hyperbolic knots which attain the conjectural maximum number. Interestingly, those surgeries correspond to consecutive integers.",mathematics,5,50
"The Extended Bloch Group and the Cheeger-Chern-Simons Class.   We present a formula for the full Cheeger-Chern-Simons class of the tautological flat complex vector bundle of rank two over BSL(2,\C^\delta). Our formula improves the formula by Dupont and Zickert, where the class is only computed modulo 2-torsion.",mathematics,5,46
J-class weighted shifts on the space of bounded sequences of complex   numbers.   We provide a characterization of $J$-class and $J^{mix}$-class unilateral weighted shifts on $l^{\infty}(\mathbb{N})$ in terms of their weight sequences. In contrast to the previously mentioned result we show that a bilateral weighted shift on $l^{\infty}(\mathbb{Z})$ cannot be a $J$-class operator.,mathematics,5,52
"Relative Cuntz-Pimsner Algebras, Partial Isometric Crossed Products and   Reduction of Relations.   The article discusses the interrelation between relative Cuntz-Pimsner algebras and partial isometric crossed products, and presents a procedure that reduces any given Hilbert bimodule to the ""smallest"" Hilbert bimodule yielding the same relative Cuntz-Pimsner algebra as the initial one. In the context of crossed products this reduction procedure corresponds to reduction of C*-dynamical systems.",mathematics,5,65
"Cap Products in String Topology.   Chas and Sullivan showed that the homology of the free loop space   LM of an oriented closed smooth finite dimensional manifold M admits the structure of a Batalin-Vilkovisky (BV) algebra equipped with an associative product called the loop product and a Lie bracket called the loop bracket. We show that the cap product is compatible with the above two products in the loop homology. Namely, the cap product with cohomology classes coming from M via the circle action acts as derivations on loop products as well as on loop brackets. We show that Poisson identities and Jacobi identities hold for the cap product action, extending the BV structure in the loop homology to the one including the cohomology of M. Finally, we describe the cap product in terms of the BV algebra structure in the loop homology.",mathematics,5,142
Deformation Theory (lecture notes).   First three sections of this overview paper cover classical topics of deformation theory of associative algebras and necessary background material. We then analyze algebraic structures of the Hochschild cohomology and describe the relation between deformations and solutions of the corresponding Maurer-Cartan equation. In Section 6 we generalize the Maurer-Cartan equation to strongly homotopy Lie algebras and prove the homotopy invariance of the moduli space of solutions of this equation. In the last section we indicate the main ideas of Kontsevich's proof of the existence of deformation quantization of Poisson manifolds.,mathematics,5,94
"Sur l'holonomie de D-modules arithm\'etiques associ\'es \`a des   F-isocristaux surconvergents sur des courbes lisses.   We show that the arithmetic D-module associated to an overconvergent F-isocrystal over a smooth curve is holonomic. We first prove that unipotent F-isocrystals are holonomic D-module by using the fact that such F-isocrystals come from logarithmic F-isocrystals. We deduce the general case from the semi-stable theorem for F-isocrystals over curves of Matsuda-Trihan which relies on the p-adic monodromy theorem independently proved by Andr\'e, Kedlaya and Mebkhout. The main result has already been proved by D. Caro.",mathematics,5,90
"Domino Tiling Congruence Modulo 4.   The number of domino tilings of a region with reflective symmetry across a line is combinatorially shown to depend on the number of domino tilings of particular subregions, modulo 4. This expands upon previous congruency results for domino tilings, modulo 2, and leads to a variety of corollaries, including that the number of domino tilings of a k x 2k rectangle is congruent to 1 mod 4.",mathematics,5,72
Irreducible representations and Artin L-functions of quasi-cyclotomic   fields.   We determine all irreducible representations of primary quasi-cyclotomic fields in this paper. The methods can be applied to determine the irreducible representations of any quasi-cyclotomic field. We also compute the Artin L-functions for a class of quasi-cyclotomic fields.,mathematics,5,46
"A universal enveloping for L-infinity algebras.   For any L-infinity algebra L, we construct an A-infinity structure on the space of symmetric tensors Sym*(L), which generalizes the classical universal enveloping for Lie algebras. Our construction is based on an invariant homotopy on a cobar construction of the symmetric coalgebra, which is obtained through its relation with permutahedra and Young tableaux.",mathematics,5,59
"L^2-Betti numbers of coamenable quantum groups.   We prove that a compact quantum group is coamenable if and only if its corepresentation ring is amenable. We further propose a Foelner condition for compact quantum groups and prove it to be equivalent to coamenability. Using this Foelner condition, we prove that for a coamenable compact quantum group with tracial Haar state, the enveloping von Neumann algebra is dimension flat over the Hopf algebra of matrix coefficients. This generalizes a theorem of Lueck from the group case to the quantum group case, and provides examples of compact quantum groups with vanishing L^2-Betti numbers.",mathematics,5,100
